tickNumber,in27,B14,B11,cn12,B54,B51,os4,in4,B33,
844,,,,,,,,,,
845,,,,,,,,,,
846,,,,,,,,,,
847,,,,,,,,,,
848,,,,,,,,,,
849,,,,,,,,,,
850,,,,,,,,,,
851,,,|849_851_2_428_,,,,,,,
852,,,,,,,,,,
853,,,,,|820_853_4_420_,,,,,
854,,,,,,,,,,
855,,,,,|815_855_4_417_,,,,,
856,,,,,,,,,,
857,,,,,,,,,,
858,,,,,,,,,|858_858_8_429_,
859,,,,,,,,,,
860,,,,,,,,,|860_860_8_431_,
861,,,,,,,,,|861_861_8_432_,
862,,,,,|828_862_4_421_,,,,,
863,,,,,,,,,,
864,,,,,,,,,,
865,,,,,,,,,,
866,,,,,,,,,,
867,,,,,,,,,,
868,,,,,,,,,,
869,,,,,,|831_869_5_422_,,,|869_869_8_435_,
870,,,,,,,,,,
871,,,,,,,,,,
872,,,,,,,,,|872_872_8_436_,
873,,,,,,|837_873_5_424_,,,,
874,,,,,,,,,,
875,,,,,,,,,,
876,,,,,,,,,,
877,,,,,,,,,,
878,,,,,|876_878_4_438_,,,,,
879,,,,,,,,,,
880,,,,,,,,,|880_880_8_440_,
881,,,,,,,,,,
882,,,,,,,,,,
883,,,,,,,,,,
884,,,|881_884_2_441_,,,,,,,
885,,,|882_885_2_442_,,,,,,,
886,,,,,,|846_886_5_427_,,,,
887,,,,,,,,,,
888,,,,,,,,,,
889,,,,,,,,,,
890,,,,,,,,,,
891,,,,,,,,,,
892,,,,,,,,,,
893,,,,,,,,,,
894,,,,,,,,,,
895,,,,,,,,,,
896,,,,,,,,,,
897,,,,,,,,,,
898,,,,,,,,,,
899,,,|896_899_2_447_,,|859_899_4_430_,,,,,
900,,,,,,,,,,
901,,,,,,,,,,
902,,,,,,,,,,
903,,,,,,,,,|903_903_8_450_,
904,,,,,,|865_904_5_433_,,,|904_904_8_451_,
905,,,,,,,,,,
906,,,,,,,,,,
907,,,,,,,,,|907_907_8_453_,
908,,,,,|868_908_4_434_|908_908_4_454_,,,,,
909,,,,,|873_909_4_437_,,,,,
910,,,,,,,,,|910_910_8_456_,
911,,,,,,,,,,
912,,,,,,,,,,
913,,,,,|878_913_4_439_,,,,,
914,,,,,,,,,,
915,,,,,,,|912_915_6_457_,,,
916,,,,,,,,,,
917,,,,,,,,,,
918,,,,,,,,,,
919,,,,,,,,,,
920,,,,,,,,,,
921,,,,,,,|918_921_6_459_,,,
922,,,,,,,,,,
923,,,,,,,,,|923_923_8_462_,
924,,,,,,,,,,
925,,,,,,,,,,
926,,,,,|890_926_4_444_,,,,,
927,,,,,,|887_927_5_443_,,,,
928,,,,,,,,,,
929,,,,,,,,,,
930,,,,,,,,,,
931,,,,,,|895_931_5_446_,,,,
932,,,,,,,,,,
933,,,,,,|893_933_5_445_,,,,
934,,,,,,,,,|934_934_8_463_,
935,,,,,,|898_935_5_448_,,,|935_935_8_464_,
936,,,,,|909_936_4_455_,,,,,
937,,,,,,,,,,
938,,,,,,,,,,
939,,,,,,|901_939_5_449_,,,,
940,,,,,|938_940_4_466_,,,,,
941,,,,,,,,,,
942,,,,,|919_942_4_460_,,,,,
943,,,,,,,,,,
944,,,,,,,,,,
945,,,,,|905_945_4_452_,,,,,
946,,,|943_946_2_468_,,,,,,,
947,,,,,,,,,,
948,,,,,,,,,,
949,,,,,,,,,,
950,,,,,,,,,,
951,,,|948_951_2_470_,,,,,,,
952,,,,,,,,,,
953,,,,,,,,,,
954,,,,,,,,,,
955,,,,,|917_955_4_458_,,,,|955_955_8_471_,
956,,,,,,,,,,
957,,,,,,,,,,
958,,,,,,,,,,
959,,,,,,,,,,
960,,,,,,|920_960_5_461_,,,,
961,,,,,,,,,,
962,,,,,,,,,,
963,,,|960_963_2_473_,,,,,,,
964,,,,,,,,,,
965,,,,,,,,,,
966,,,,,,,,,|966_966_8_475_,
967,,,,,,,,,,
968,,,,,,,,,,
969,,,,,,,,,,
970,,,,,,,,,,
971,,,|968_971_2_477_,,,,,,,
972,,,,,,,,,,
973,,,,,,,,,,
974,,,,,,,,,|974_974_8_479_,
975,,,,,,,,,,
976,,,,,|940_976_4_467_,|936_976_5_465_,,,,
977,,,,,,,,,|977_977_8_481_,
978,,,,,,,|975_978_6_480_,,,
979,,,,,,,,,,
980,,,,,|959_980_4_472_,,,,,
981,,,,,,,,,,
982,,,,,,,,,,
983,,,,,,,,,,
984,,,,,,,,,,
985,,,,,,,,,,
986,,,,,,,,,,
987,,,,,,|947_987_5_469_,,,,
988,,,,,,,,,,
989,,,,,,,,,,
990,,,,,,,,,,
991,,,,,,,,,,
992,,,,,,,,,,
993,,,,,,,,,,
994,,,,,,,,,|994_994_8_485_,
995,,,,,,,,,,
996,,,,,,,,,,
997,,,,,,,,,,
998,,,,,,,,,,
999,,,,,,,,,,
1000,,,,,|961_1000_4_474_,,,,,
1001,,,,,,,,,,
1002,,,,,,,,,,
1003,,,|1000_1003_2_488_,,,,,,,
1004,,,|1001_1004_2_489_,,,,,,,
1005,,,,,,,,,,
1006,,,,,,|967_1006_5_476_,,,|1006_1006_8_492_,
1007,,,,,,,,,,
1008,,,|1005_1008_2_491_,,,,,,,
1009,,,,,|971_1009_4_478_,,,,,
1010,,,|1007_1010_2_493_,,,,,,,
1011,,,,,,,,,,
1012,,,,,,,,,,
1013,,,,,,,,,|1013_1013_8_496_,
1014,,,,,,,,,|1014_1014_8_497_,
1015,,,,,,,,,,
1016,,,,,,,,,,
1017,,,,,,,,,|1017_1017_8_499_,
1018,,,,,,,,,,
1019,,,,,,,,,,
1020,,,,,,,,,,
1021,,,,,,,,,,
1022,,,,,,,,,,
1023,,,|1020_1023_2_501_,,,,,,,
1024,,,,,,,,,|1024_1024_8_503_,
1025,,,,,,,,,,
1026,,,,,|987_1026_4_482_,|989_1026_5_483_,,,,
1027,,,,,,,,,,
1028,,,|1025_1028_2_504_,,,,,,,
1029,,,,,|993_1029_4_484_,,,,|1029_1029_8_505_,
1030,,,,,,,,,,
1031,,,,,,,,,,
1032,,,,,,,,,,
1033,,,,,,,,,,
1034,,,,,|996_1034_4_487_,|995_1034_5_486_,|1031_1034_6_506_,,,
1035,,,,,,,|1032_1035_6_507_,,,
1036,,,,,,,,,,
1037,,,,,,,,,,
1038,,,,,|1008_1038_4_494_,,,,,
1039,,,,,,,,,,
1040,,,,,,,,,,
1041,,,,,,,,,,
1042,,,,,,,,,,
1043,,,,,,|1003_1043_5_490_,,,,
1044,,,|1041_1044_2_511_,,,,,,,
1045,,,,,,,,,,
1046,,,,,,,|1043_1046_6_512_,,,
1047,,,,,,,,,,
1048,,,,,,,,,,
1049,,,,,,,,,,
1050,,,,,,|1011_1050_5_495_,,,,
1051,,,,,|1049_1051_4_515_,,,,,
1052,,,,,,,,,,
1053,,,,,,,,,,
1054,,,,,,,,,,
1055,,,,,|1022_1055_4_502_,,,,,
1056,,,,,|1054_1056_4_516_,|1016_1056_5_498_,,,,
1057,,,,,|1019_1057_4_500_,,,,,
1058,,,,,,,,,,
1059,,,,,,,,,,
1060,,,,,,,,,,
1061,,,,,,,,,,
1062,,,,,,,,,,
1063,,,,,,,,,,
1064,,,,,,,,,,
1065,,,,,,,|1062_1065_6_519_,,,
1066,,,,,|1035_1066_4_508_,,,,,
1067,,,,,,,,,,
1068,,,,,,,,,,
1069,,,|1066_1069_2_520_,,,,,,,
1070,,,,,,,,,,
1071,,,,,,,,,,
1072,,,,,,,,,|1072_1072_8_522_,
1073,,,,,,,,,,
1074,,,,,,,,,,
1075,,,,,,,,,,
1076,,,,,,,,,,
1077,,,,,,,|1074_1077_6_524_,,,
1078,,,,,,,,,,
1079,,,|1076_1079_2_525_,,,|1039_1079_5_509_,,,,
1080,,,,,,|1040_1080_5_510_,,,,
1081,,,,,,,,,,
1082,,,|1079_1082_2_527_,,,,,,|1082_1082_8_528_,
1083,,,,,,,,,,
1084,,,,,,,,,,
1085,,,,,,|1045_1085_5_513_,,,,
1086,,,,,|1047_1086_4_514_,,,,,
1087,,,,,,,,,,
1088,,,,,,,,,,
1089,,,,,,,,,,
1090,,,,,,,,,,
1091,,,,,,,,,,
1092,,,|1089_1092_2_530_,,,,,,,
1093,,,,,,,,,|1093_1093_8_532_,
1094,,,,,,,,,,
1095,,,|1092_1095_2_531_,,,,,,,
1096,,,,,,,,,|1096_1096_8_534_,
1097,,,,,,,|1094_1097_6_533_,,,
1098,,,,,,,,,,
1099,,,,,|1059_1099_4_517_,,,,,
1100,,,,,,,,,,
1101,,,,,,|1061_1101_5_518_,,,,
1102,,,,,,,,,,
1103,,,,,,,,,,
1104,,,,,,,,,,
1105,,,,,,,,,,
1106,,,,,,,,,,
1107,,,|1104_1107_2_537_,,|1067_1107_4_521_,,,,,
1108,,,,,,,,,,
1109,,,,,,,,,,
1110,,,,,|1073_1110_4_523_,,|1107_1110_6_539_,,,
1111,,,,,,,,,,
1112,,,,,,,,,|1112_1112_8_542_,
1113,,,,,,,,,|1113_1113_8_543_,
1114,,,,,,,,,|1114_1114_8_544_,
1115,,,,,,,,,,
1116,,,,,,,,,,
1117,,,,,,|1078_1117_5_526_,,,,
1118,,,,,,,,,,
1119,,,,,,,,,|1119_1119_8_546_,
1120,,,,,,,,,,
1121,,,,,,,,,|1121_1121_8_548_,
1122,,,,,,,,,,
1123,,,,,,,,,,
1124,,,,,,,,,,
1125,,,,,,,,,,
1126,,,,,|1087_1126_4_529_,,,,,
1127,,,,,,,,,,
1128,,,,,,,,,,
1129,,,,,,,,,|1129_1129_8_549_,
1130,,,,,,,,,,
1131,,,,,,,,,,
1132,,,,,,,,,,
1133,,,,,,,,,,
1134,,,,,,,,,,
1135,,,,,,,,,,
1136,,,,,,,,,,
1137,,,,,,,,,,
1138,,,,,,|1098_1138_5_535_,,,|1138_1138_8_554_,
1139,,,,,,,,,|1139_1139_8_555_,
1140,,,,,,,,,,
1141,,,,,,|1101_1141_5_536_,,,,
1142,,,,,,,,,,
1143,,,,,,,,,,
1144,,,,,,,,,,
1145,,,,,,|1105_1145_5_538_,,,,
1146,,,,,,,,,,
1147,,,,,,,,,,
1148,,,,,,,,,,
1149,,,,,,|1109_1149_5_540_,,,,
1150,,,,,|1110_1150_4_541_,,,,,
1151,,,,,,,,,,
1152,,,,,,,,,,
1153,,,,,,,|1150_1153_6_556_,,,
1154,,,,,|1117_1154_4_545_,,,,,
1155,,,,,,,,,,
1156,,,,,,,,,,
1157,,,,,,,,,,
1158,,,,,,,,,,
1159,,,,,,,,,,
1160,,,,,,|1120_1160_5_547_,,,,
1161,,,,,,,,,,
1162,,,,,,,,,,
1163,,,,,|1136_1163_4_552_,,,,,
1164,,,,,|1131_1164_4_550_,,,,,
1165,,,,,,,,,,
1166,,,,,,,|1163_1166_6_560_,,,
1167,,,,,,,,,,
1168,,,,,,,,,,
1169,,,,,,,,,,
1170,,,,,,,,,,
1171,,,,,,,,,,
1172,,,,,,,,,,
1173,,,,,,,|1170_1173_6_561_,,,
1174,,,|1171_1174_2_562_,,|1134_1174_4_551_|1137_1174_4_553_,,,,|1174_1174_8_565_,
1175,,,,,,,,,,
1176,,,,,,,|1173_1176_6_564_,,,
1177,,,,,,,,,,
1178,,,,,,,,,,
1179,,,|1176_1179_2_566_,,,,,,|1179_1179_8_567_,
1180,,,,,,,,,,
1181,,,,,,,,,,
1182,,,,,,,,,,
1183,,,,,,,,,,
1184,,,,,,,,,,
1185,,,,,|1151_1185_4_557_,,,,,
1186,,,,,,,,,,
1187,,,,,,,,,,
1188,,,,,,,,,|1188_1188_8_569_,
1189,,,,,,,,,,
1190,,,|1187_1190_2_568_,,,,,,,
1191,,,,,,,,,,
1192,,,,,,|1152_1192_5_558_,,,,
1193,,,,,,,|1190_1193_6_571_,,,
1194,,,,,,,,,,
1195,,,,,,,|1192_1195_6_572_,,,
1196,,,,,,,,,,
1197,,,,,,,,,,
1198,,,,,,|1158_1198_5_559_,,,,
1199,,,,,,,,,,
1200,,,,,,,,,,
1201,,,,,,,,,,
1202,,,,,,,,,,
1203,,,|1199_1203_2_575_,,,,,,,
1204,,,,,,,,,,
1205,,,,,,,,,,
1206,,,,,,,,,,
1207,,,,,,,,,|1207_1207_8_580_,
1208,,,,,,,,,,
1209,,,,,|1172_1209_4_563_,,,,,
1210,,,,,,,,,|1210_1210_8_581_,
1211,,,,,,,,,,
1212,,,,,,,,,|1212_1212_8_582_,
1213,,,,,,,,,,
1214,,,,,,,,,,
1215,,,|1213_1215_2_583_,,,,,,,
1216,,,,,,,,,,
1217,,,,,,,,,,
1218,,,,,,,,,|1218_1218_8_585_,
1219,,,,,,,,,,
1220,,,,,,,,,,
1221,,,,,,,,,,
1222,,,,,,,,,,
1223,,,,,,,,,,
1224,,,,,,,,,,
1225,,,|1223_1225_2_587_,,,,,,,
1226,,,,,,,,,,
1227,,,,,,,,,,
1228,,,,,,,,,,
1229,,,,,,|1189_1229_5_570_,,,,
1230,,,,,,,,,,
1231,,,,,,,,,,
1232,,,|1230_1232_2_590_,,,,,,,
1233,,,,,,,,,,
1234,,,,,,,,,,
1235,,,,,,,,,,
1236,,,,,|1200_1236_4_576_,|1196_1236_5_573_,,,,
1237,,,,,|1198_1237_4_574_,,,,,
1238,,,,,,,,,,
1239,,,,,,,,,,
1240,,,,,,,,,,
1241,,,,,|1201_1241_4_577_,,|1238_1241_6_595_,,,
1242,,,,,,,,,,
1243,,,,,,,,,,
1244,,,,,|1204_1244_4_578_,,|1241_1244_6_596_,,,
1245,,,|1243_1245_2_597_,,,,,,,
1246,,,,,,|1206_1246_5_579_,,,,
1247,,,,,,,,,,
1248,,,,,,,,,|1248_1248_8_599_,
1249,,,,,|1214_1249_4_584_,,,,,
1250,,,,,,,,,,
1251,,,,,,,,,,
1252,,,,,,,|1249_1252_6_600_,,,
1253,,,|1251_1253_2_602_,,,,,,|1253_1253_8_603_,
1254,,,,,,,,,,
1255,,,,,,,,,|1255_1255_8_604_,
1256,,,,,,,,,|1256_1256_8_605_,
1257,,,,,,,,,|1257_1257_8_606_,
1258,,,,,,,,,,
1259,,,,,,,,,,
1260,,,|1258_1260_2_607_,,,|1220_1260_5_586_,,,,
1261,,,|1259_1261_2_608_,,,,,,,
1262,,,,,,,,,,
1263,,,,,,,|1260_1263_6_609_,,,
1264,,,,,|1224_1264_4_588_,|1225_1264_5_589_,,,,
1265,,,,,,,,,|1265_1265_8_611_,
1266,,,,,,,,,,
1267,,,,,,,,,,
1268,,,,,|1234_1268_4_593_,,,,|1268_1268_8_612_,
1269,,,,,|1235_1269_4_594_,,,,,
1270,,,,,,,,,,
1271,,,,,,|1231_1271_5_591_,,,|1271_1271_8_613_,
1272,,,,,,,,,,
1273,,,,,|1233_1273_4_592_,,,,,
1274,,,,,,,,,|1274_1274_8_614_,
1275,,,,,,,,,|1275_1275_8_615_,
1276,,,,,,,,,|1276_1276_8_616_,
1277,,,,,,,,,,
1278,,,,,,,,,,
1279,,,,,,,,,,
1280,,,|1278_1280_2_617_,,,,,,,
1281,,,|1279_1281_2_618_,,,,,,,
1282,,,,,,,,,,
1283,,,,,,,,,|1283_1283_8_620_,
1284,,,,,|1247_1284_4_598_,,,,,
1285,,,,,,,,,,
1286,,,,,,,,,,
1287,,,,,,,,,,
1288,,,,,,,,,,
1289,,,|1287_1289_2_623_,,,,,,|1289_1289_8_625_,
1290,,,,,|1250_1290_4_601_,,,,,
1291,,,,,,,,,,
1292,,,,,,,,,,
1293,,,,,,,,,,
1294,,,,,,,,,,
1295,,,,,,,,,,
1296,,,,,,,|1293_1296_6_629_,,,
1297,,,,,,,,,,
1298,,,,,,,,,,
1299,,,,,,,,,,
1300,,,,,,,,,,
1301,,,,,,,,,,
1302,,,,,,|1262_1302_5_610_,,,,
1303,,,,,,,,,,
1304,,,,,,,,,,
1305,,,,,,,,,,
1306,,,,,,,,,,
1307,,,,,,,,,,
1308,,,,,,,,,,
1309,,,|1307_1309_2_633_,,,,,,,
1310,,,,,,,,,,
1311,,,,,,,,,,
1312,,,,,,,,,,
1313,,,,,,,,,,
1314,,,,,|1288_1314_4_624_,,,,,
1315,,,,,,,,,,
1316,,,|1314_1316_2_636_,,,,,,,
1317,,,,,,,,,,
1318,,,,,,,,,,
1319,,,,,,,,,,
1320,,,,,,,,,,
1321,,,,,|1281_1321_4_619_,,,,,
1322,,,,,,,,,,
1323,,,,,|1285_1323_4_622_,,,,,
1324,,,,,|1284_1324_4_621_,,,,,
1325,,,,,,,,,,
1326,,,,,,,,,,
1327,,,,,,,,,,
1328,,,,,,,,,,
1329,,,,,|1290_1329_4_626_,,,,,
1330,,,,,,,,,,
1331,,,,,|1291_1331_4_627_,,,,,
1332,,,,,|1292_1332_4_628_,,|1329_1332_6_641_,,,
1333,,,,,,,,,,
1334,,,,,,|1294_1334_5_630_,,,,
1335,,,|1333_1335_2_642_,,|1295_1335_4_631_,,,,,
1336,,,,,,,,,,
1337,,,,,,,,,,
1338,,,,,,,,,,
1339,,,,,,,|1336_1339_6_643_,,,
1340,,,,,|1305_1340_4_632_,,,,,
1341,,,,,,,,,,
1342,,,,,,,,,,
1343,,,,,,,,,,
1344,,,,,,,,,,
1345,,,,,,,,,,
1346,,,|1344_1346_2_646_,,,,,,,
1347,,,,,,,,,,
1348,,,,,,,,,,
1349,,,,,,,,,,
1350,,,,,,,,,,
1351,,,,,,|1311_1351_5_634_,,,,
1352,,,,,,,,,,
1353,,,,,,|1313_1353_5_635_,,,,
1354,,,,,,,,,,
1355,,,,,,,,,,
1356,,,,,,,,,,
1357,,,,,,,,,,
1358,,,,,,,,,,
1359,,,,,,,|1356_1359_6_649_,,,
1360,,,,,,,,,,
1361,,,,,|1321_1361_4_637_,,,,,
1362,,,,,,,,,,
1363,,,,,|1327_1363_4_639_,,,,,
1364,,,|1362_1364_2_653_,,,,,,,
1365,,,,,,,,,,
1366,,,,,|1326_1366_4_638_,,,,|1366_1366_8_655_,
1367,,,,,,,,,,
1368,,,,,,|1328_1368_5_640_,,,,
1369,,,,,,|1338_1369_5_644_,,,,
1370,,,,,,,,,,
1371,,,,,,,,,,
1372,,,,,,,,,,
1373,,,,,,,,,,
1374,,,,,,,,,,
1375,,,,,,,,,,
1376,,,,,,,,,,
1377,,,,,,,,,,
1378,,,,,,,,,,
1379,,,,,,,,,,
1380,,,,,,,,,|1380_1380_8_657_,
1381,,,,,,,,,,
1382,,,,,,,,,,
1383,,,,,|1343_1383_4_645_,,,,|1383_1383_8_659_,
1384,,,,,,,,,|1384_1384_8_660_,
1385,,,,,,,,,,
1386,,,,,,,,,|1386_1386_8_661_,
1387,,,,,,,,,,
1388,,,,,,,,,,
1389,,,,,|1350_1389_4_647_,,,,,
1390,,,,,,,,,,
1391,,,,,,,,,,
1392,,,,,|1352_1392_4_648_,,,,,
1393,,,,,,,,,,
1394,,,,,,,,,,
1395,,,|1393_1395_2_664_,,,,,,|1395_1395_8_666_,
1396,,,,,,,,,,
1397,,,,,,,,,,
1398,,,,,|1360_1398_4_651_,,,,,
1399,,,,,,|1359_1399_5_650_,,,,
1400,,,,,,,,,,
1401,,,,,|1361_1401_4_652_,,,,,
1402,,,,,,,,,,
1403,,,,,,,,,,
1404,,,,,|1365_1404_4_654_,,|1401_1404_6_667_,,|1404_1404_8_668_,
1405,,,,,,,,,,
1406,,,,,,,,,,
1407,,,,,,,,,,
1408,,,,,,,,,,
1409,,,,,,,,,,
1410,,,,,,,,,|1410_1410_8_672_,
1411,,,,,,,,,,
1412,,,,,,,,,,
1413,,,,,,,,,,
1414,,,,,,,,,,
1415,,,,,,|1375_1415_5_656_,,,,
1416,,,|1414_1416_2_673_,,,,,,|1416_1416_8_674_,
1417,,,,,,,,,,
1418,,,,,,,,,,
1419,,,,,|1381_1419_4_658_,,,,,
1420,,,,,,,,,,
1421,,,,,,,,,,
1422,,,,,,,,,,
1423,,,,,,,,,,
1424,,,,,,,,,,
1425,,,,,,,,,,
1426,,,|1424_1426_2_675_,,,,,,,
1427,,,,,,,,,,
1428,,,,,|1389_1428_4_662_,,,,,
1429,,,,,,,,,,
1430,,,,,,,,,|1430_1430_8_676_,
1431,,,,,,,,,,
1432,,,,,,|1392_1432_5_663_,,,,
1433,,,,,,,,,,
1434,,,,,,|1394_1434_5_665_,,,,
1435,,,|1433_1435_2_677_,,,,,,,
1436,,,,,,,,,,
1437,,,,,,,,,,
1438,,,,,,,,,,
1439,,,,,,,,,,
1440,,,,,,,,,,
1441,,,,,,,,,,
1442,,,,,,,,,,
1443,,,,,,,,,,
1444,,,,,|1409_1444_4_671_,,,,,
1445,,,,,|1405_1445_4_669_,,,,,
1446,,,,,,,,,,
1447,,,,,,|1407_1447_5_670_,,,,
1448,,,|1446_1448_2_682_,,,,,,,
1449,,,,,,,,,,
1450,,,,,,,,,,
1451,,,,,,,,,,
1452,,,,,,,,,,
1453,,,,,,,,,,
1454,,,,,,,,,,
1455,,,,,,,,,,
1456,,,,,,,,,,
1457,,,,,,,,,,
1458,,,,,,,,,,
1459,,,,,,,,,,
1460,,,,,,,,,,
1461,,,,,,,,,,
1462,,,,,,,,,,
1463,,,,,,,,,|1463_1463_8_683_,
1464,,,,,,,,,,
1465,,,,,,,,,,
1466,,,,,,,,,,
1467,,,,,,,,,,
1468,,,,,,,,,,
1469,,,,,,,,,,
1470,,,,,,,,,,
1471,,,,,,,,,,
1472,,,,,,,,,,
1473,,,,,,,,,,
1474,,,,,,,,,|1474_1474_8_685_,
1475,,,,,,,,,,
1476,,,,,,,,,|1476_1476_8_686_,
1477,,,,,,,,,,
1478,,,,,,,,,,
1479,,,,,,|1439_1479_5_678_,,,,
1480,,,,,,,,,,
1481,,,,,,|1441_1481_5_679_,,,,
1482,,,,,,,,,,
1483,,,,,,,,,,
1484,,,,,|1444_1484_4_680_,,,,,
1485,,,,,,|1445_1485_5_681_,,,,
1486,,,,,,,,,|1486_1486_8_688_,
1487,,,,,,,,,,
1488,,,,,,,,,,
1489,,,,,,,,,,
1490,,,,,,,,,,
1491,,,,,,,,,,
1492,,,,,,,,,,
1493,,,,,,,,,,
1494,,,,,,,,,,
1495,,,|1493_1495_2_690_,,,,,,,
1496,,,,,,,,,,
1497,,,,,,,,,,
1498,,,,,,,,,,
1499,,,,,,,,,,
1500,,,,,,,,,,
1501,,,,,,,,,,
1502,,,,,,,,,,
1503,,,,,|1467_1503_4_684_,,,,,
1504,,,,,,,,,,
1505,,,,,,,,,,
1506,,,,,,,,,,
1507,,,,,,,,,,
1508,,,,,,,,,,
1509,,,,,,,|1507_1509_6_692_,,,
1510,,,,,,,,,,
1511,,,,,,,,,,
1512,,,,,,,,,,
1513,,,,,,,,,,
1514,,,,,,,,,,
1515,,,,,,,,,,
1516,,,,,,,,,,
1517,,,|1515_1517_2_693_,,|1483_1517_4_687_,,,,|1517_1517_8_694_,
1518,,,,,,,,,,
1519,,,,,,,,,,
1520,,,,,,,,,,
1521,,,,,,,,,,
1522,,,,,,,,,,
1523,,,,,,,,,,
1524,,,,,,,,,,
1525,,,,,|1492_1525_4_689_,,,,,
1526,,,,,,,,,,
1527,,,,,,,,,,
1528,,,,,,,,,,
1529,,,,,,,,,,
1530,,,,,,,,,,
1531,,,,,,,,,,
1532,,,,,,,,,,
1533,,,|1531_1533_2_698_,,,,,,,
1534,,,,,,,,,,
1535,,,,,,,,,,
1536,,,,,,,,,|1536_1536_8_700_,
1537,,,,,,,,,,
1538,,,,,,,,,,
1539,,,,,,,,,,
1540,,,,,,,,,,
1541,,,,,,|1501_1541_5_691_,,,,
1542,,,,,,,,,,
1543,,,,,,,,,,
1544,,,,,,,,,,
1545,,,,,,,,,,
1546,,,,,,,,,,
1547,,,,,,,,,,
1548,,,,,|1522_1548_4_695_,,,,,
1549,,,,,,,,,,
1550,,,,,,,,,,
1551,,,,,,,,,,
1552,,,,,,,,,,
1553,,,,,,,,,,
1554,,,,,,,,,,
1555,,,,,,,,,,
1556,,,,,,,,,,
1557,,,,,,,,,,
1558,,,,,,,,,,
1559,,,,,,,,,,
1560,,,,,,,,,,
1561,,,,,,,,,,
1562,,,|1560_1562_2_703_,,,,,,,
1563,,,,,,,,,,
1564,,,,,,,,,|1564_1564_8_705_,
1565,,,,,,,,,,
1566,,,,,,|1528_1566_5_696_,,,,
1567,,,,,,,,,,
1568,,,,,,,,,,
1569,,,,,,,,,,
1570,,,,,|1533_1570_4_699_,|1530_1570_5_697_,,,,
1571,,,,,,,,,,
1572,,,,,,,,,,
1573,,,,,,,,,,
1574,,,,,,,,,,
1575,,,,,,,,,,
1576,,,,,,,,,,
1577,,,,,,,,,,
1578,,,,,,,,,,
1579,,,,,,,,,,
1580,,,,,,,,,,
1581,,,,,,,,,,
1582,,,,,,,,,,
1583,,,,,,,,,,
1584,,,,,|1583_1584_4_708_,,,,|1584_1584_8_709_,
1585,,,,,,|1545_1585_5_701_,,,,
1586,,,,,,,,,,
1587,,,,,,,,,,
1588,,,,,,,,,,
1589,,,,,,,,,,
1590,,,,,,,,,|1590_1590_8_710_,
1591,,,,,,,,,,
1592,,,,,|1554_1592_4_702_,,,,,
1593,,,,,,,,,,
1594,,,,,,,,,,
1595,,,,,,,,,,
1596,,,,,|1595_1596_4_711_,,,,,
1597,,,,,|1561_1597_4_704_,,,,,
1598,,,,,,,,,,
1599,,,,,,,,,,
1600,,,,,,,,,,
1601,,,,,,,,,,
1602,,,,,,,,,|1602_1602_8_713_,
1603,,,,,,,,,,
1604,,,,,,,,,,
1605,,,,,,,,,,
1606,,,,,,,,,,
1607,,,,,,,,,,
1608,,,,,,,,,,
1609,,,,,|1569_1609_4_706_,,,,,
1610,,,,,,,,,,
1611,,,,,,|1611_1611_5_714_,,,,
1612,,,,,,,,,,
1613,,,,,,,,,,
1614,,,,,,,,,,
1615,,,,,,,,,,
1616,,,,,|1578_1616_4_707_,,,,,
1617,,,,,,,,,,
1618,,,,,,,,,,
1619,,,,,|1616_1619_4_715_,|1619_1619_5_716_,,,,
1620,,,,,,,,,,
1621,,,,,,,,,,
1622,,,,,,,,,,
1623,,,|1621_1623_2_718_,,,,,,,
1624,,,,,,,,,,
1625,,,,,,,,,,
1626,,,,,,,,,,
1627,,,,,,,,,,
1628,,,,,,,,,,
1629,,,,,,,,,,
1630,,,,,,,,,,
1631,,,,,,,,,,
1632,,,,,|1631_1632_4_719_,,,,,
1633,,,,,,,,,,
1634,,,,,,,,,,
1635,,,,,,,,,,
1636,,,,,|1596_1636_4_712_,,,,,
1637,,,,,,,,,,
1638,,,,,,,,,,
1639,,,,,|1638_1639_4_720_,,,,,
1640,,,,,,|1640_1640_5_721_,,,,
1641,,,,,,,,,,
1642,,,,,,,,,,
1643,,,,,,,,,,
1644,,,,,,,,,,
1645,,,,,,,,,,
1646,,,,,,,,,,
1647,,,,,,,,,,
1648,,,|1646_1648_2_723_,,|1647_1648_4_724_,,,,,
1649,,,,,,,,,,
1650,,,,,,,,,,
1651,,,,,,|1651_1651_5_726_,,,,
1652,,,,,,,,,,
1653,,,,,,|1653_1653_5_727_,,,,
1654,,,,,,,,,,
1655,,,,,,,,,,
1656,,,,,|1620_1656_4_717_,,,,,
1657,,,,,,,,,,
1658,,,,,,,,,,
1659,,,,,,,,,,
1660,,,|1658_1660_2_728_,,,,,,,
1661,,,|1659_1661_2_729_,,,,,,,
1662,,,,,,,,,,
1663,,,,,|1662_1663_4_730_,,,,,
1664,,,,,,,,,,
1665,,,,,,,,,,
1666,,,,,|1665_1666_4_731_,,,,,
1667,,,,,,,,,,
1668,,,,,,,,,,
1669,,,,,,,,,,
1670,,,,,,,,,,
1671,,,,,,,,,,
1672,,,,,,,,,,
1673,,,,,,,,,,
1674,,,,,,,,,,
1675,,,,,,,,,,
1676,,,,,|1643_1676_4_722_|1675_1676_4_732_,,,,,
